0.000000	40.000000
0.100000	37.000000
0.200000	34.300000
0.300000	31.870000
0.400000	29.683000
0.500000	27.714700
0.600000	25.943230
0.700000	24.348907
0.800000	22.914016
0.900000	21.622615
1.000000	20.460353
1.100000	19.414318
1.200000	18.472886
1.300000	17.625597
1.400000	16.863038
1.500000	16.176734
1.600000	15.559061
1.700000	15.003155
1.800000	14.502839
1.900000	14.052555
2.000000	13.647300
2.100000	13.282570
2.200000	12.954313
2.300000	12.658881
2.400000	12.392993
2.500000	12.153694
2.600000	11.938325
2.700000	11.744492
2.800000	11.570043
2.900000	11.413039
3.000000	11.271735
3.100000	11.144561
3.200000	11.030105
3.300000	10.927095
3.400000	10.834385
3.500000	10.750947
3.600000	10.675852
3.700000	10.608267
3.800000	10.547440
3.900000	10.492696
4.000000	10.443426
4.100000	10.399084
4.200000	10.359175
4.300000	10.323258
4.400000	10.290932
4.500000	10.261839
4.600000	10.235655
4.700000	10.212090
4.800000	10.190881
4.900000	10.171793
5.000000	10.154613
5.100000	10.139152
5.200000	10.125237
5.300000	10.112713
5.400000	10.101442
5.500000	10.091298
5.600000	10.082168
5.700000	10.073951
5.800000	10.066556
5.900000	10.059900
6.000000	10.053910
6.100000	10.048519
6.200000	10.043667
6.300000	10.039301
6.400000	10.035371
6.500000	10.031833
6.600000	10.028650
6.700000	10.025785
6.800000	10.023207
6.900000	10.020886
7.000000	10.018797
7.100000	10.016918
7.200000	10.015226
7.300000	10.013703
7.400000	10.012333
7.500000	10.011100
7.600000	10.009990
7.700000	10.008991
7.800000	10.008092
7.900000	10.007282
8.000000	10.006554
8.100000	10.005899
8.200000	10.005309
8.300000	10.004778
8.400000	10.004300
8.500000	10.003870
8.600000	10.003483
8.700000	10.003135
8.800000	10.002821
8.900000	10.002539
9.000000	10.002285
9.100000	10.002057
9.200000	10.001851
9.300000	10.001666
9.400000	10.001499
9.500000	10.001349
9.600000	10.001215
9.700000	10.001093
9.800000	10.000984
9.900000	10.000885
